ph_sol,humidite_sol,carbone_organique,conductivite_electrique,temperature,humidite,precipitation,heures_ensoleillement,vitesse_vent,surface_champ,irrigation_precedente,type_sol_Loamy,type_sol_Sandy,type_sol_Silt,type_culture_Maize,type_culture_Potato,type_culture_Rice,type_culture_Sugarcane,type_culture_Wheat,stade_croissance_Harvest,stade_croissance_Sowing,stade_croissance_Vegetative,saison_Rabi,saison_Zaid,type_irrigation_Drip,type_irrigation_Rainfed,type_irrigation_Sprinkler,source_eau_Rainwater,source_eau_Reservoir,source_eau_River,paillage_Yes,region_East,region_North,region_South,region_West,target
6.94,1.1065591925518663,0.9003242879046296,0.54,1.6088589802048232,-0.7287048732179062,1766.57,10.2,7.0,8.53,76.94,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
6.35,0.5630419989130537,-1.7044932146604468,2.19,0.6265930055975844,-1.038310617695441,115.82,7.33,10.3,2.26,21.23,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6.44,1.3396690303611216,-0.6571954558971689,0.88,0.9393945086746253,0.8535043233600873,2482.65,10.18,2.47,3.3,76.24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
7.38,-1.5647699932048507,0.041003049945016586,1.73,1.163318831910588,-0.47953417006238624,1705.22,8.71,9.85,0.56,89.76,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
5.76,0.3080210536334768,-0.41551135772102754,0.27,0.5515668148226481,0.23627431116967373,2422.47,7.67,4.84,14.42,33.61,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5.88,0.21124699563955587,-0.6571954558971689,2.41,-0.5865227867786886,-1.0437596787982455,1670.56,6.59,16.89,4.14,42.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7.94,-1.6396329437284494,1.1688621747670083,1.94,-1.1890408111558668,0.39033412962169495,605.71,8.77,14.42,9.29,109.22,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4.99,0.01830752152589041,1.5448152163743392,2.3,-0.9085582825664907,-1.0165143732842223,2315.91,8.13,13.43,3.94,26.69,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
6.45,0.3512346266999446,1.3299849068844358,1.04,1.1794783191544205,-1.1591807003394705,1566.68,8.3,15.73,13.92,44.08,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
7.9,-1.0997676013346906,0.09471062731749244,1.05,0.6796884636844622,-0.39730288432915284,1439.84,6.8,6.23,0.96,86.56,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.88,-0.814923204220509,1.3568386955706737,2.82,-0.15252512937290483,1.0016197115181396,1072.78,9.18,9.35,7.56,23.38,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
6.66,0.4583555965548504,1.4911076390018634,2.54,-1.6288097140058762,-1.1254955953403147,711.48,4.57,2.19,5.1,60.65,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5.65,-0.13872208201141523,-0.30809620297607615,2.07,-0.8081386118369613,-1.3320645480557258,1325.17,9.08,1.82,5.68,89.52,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5.97,1.2136801624067721,-0.7377568219558823,2.24,0.7939591234801334,-1.627799955180667,915.14,9.12,6.92,1.78,7.77,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7.7,-0.5751183057953217,-1.3822477504255921,0.42,0.043697215730773856,-0.2952568309493577,2135.06,7.61,16.54,6.06,29.12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6.7,-0.8380515954391818,-0.06641210479993481,3.01,-0.22178007470361513,-0.7599131322612415,72.0,5.84,12.15,11.08,68.61,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
6.55,1.6537282374357325,1.571669005060577,2.72,-0.6442352412209471,-0.7247419196885935,1325.23,7.63,8.78,10.35,30.96,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
5.14,1.3974900084078041,0.22897957074868205,2.11,0.3715039569628019,1.6673959044426299,2091.41,4.86,19.36,13.81,97.87,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4.85,-1.6627613349471224,0.6049326123560124,3.22,1.6157844747378944,-1.0645651848271356,69.02,6.0,9.12,1.17,80.54,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8.08,0.9105765090673226,-1.3285401730531161,0.67,1.3895516533242414,-0.1481321811736329,705.76,6.95,9.64,13.58,63.05,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
6.08,-1.3803515053296431,-1.2211250183081646,2.43,-1.6253469667393408,1.6827523493687158,128.81,8.71,19.85,6.93,17.43,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6.85,-1.667630469940527,-0.12011968217241066,3.37,-0.0648021986206722,-1.6317629087099792,1487.51,5.31,3.06,6.48,81.12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.07,-0.8137059204721576,1.598522793746815,1.15,-0.5899855340452242,0.6781436296880113,791.84,5.11,5.48,6.63,20.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
7.12,-0.8289219673265477,-0.4692189350935034,0.15,0.03792597028654793,-0.4508027569748711,2399.33,8.25,9.34,10.51,112.54,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
7.97,1.0791703082139645,1.3299849068844358,2.6,0.3691954587851116,1.4043548639345171,1540.73,8.76,11.64,6.88,8.89,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6.76,0.7024209880992666,-1.3016863843668782,0.12,-1.0378341805171498,1.4246650007722432,1404.51,4.59,3.39,14.67,48.4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.23,1.6421640418263963,0.41695609155234753,3.07,0.9763304795176707,-0.3953214075644967,2293.1,4.23,6.91,10.3,34.05,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6.78,0.7054641974701449,0.3632485141798717,0.29,-0.08557868221988521,-0.9699496693148011,558.94,5.03,4.8,9.21,80.21,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7.41,-0.3121850161514616,1.2762773295119598,2.32,1.7046616545789721,-0.25364581889157684,1405.61,10.31,17.07,2.62,80.44,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.18,0.6616419825295016,-1.7313470033466847,1.38,-1.6438149521608636,1.6094377090764354,1356.96,8.71,16.78,3.8,90.29,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
7.79,1.7042455129923073,-1.0600022861907372,0.79,-1.0736159022713498,-0.7618946090258977,205.29,10.45,5.18,10.3,93.61,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7.01,0.7005950624767396,-0.9525871314457858,3.15,0.6577577309964034,1.6649190584868099,2330.15,8.65,8.98,5.86,27.35,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
7.86,0.879535773484367,1.571669005060577,2.64,0.6773799655067716,1.103665764897935,1750.59,10.76,13.21,11.57,76.81,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6.92,1.492438140779198,-1.1942712296219267,1.26,0.2860895243882592,-0.8104407897599752,2220.26,7.07,1.44,6.6,26.9,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5.25,-1.3687873097203067,-1.5970780599154952,1.07,1.6354067092482618,1.0050872958562882,2456.34,8.19,17.73,13.12,68.36,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
5.85,0.6817271643772963,0.12156441600373036,2.6,-0.2921892691231704,-1.5648880679028319,1199.13,8.21,10.46,9.06,57.29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
5.49,1.1887258455655727,0.12156441600373036,2.94,-0.2864180236789444,0.16246430168622972,2009.15,4.02,4.92,12.71,94.78,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7.89,1.5478245513291777,1.222569752139484,2.53,1.4218706278119062,-0.49885356851778445,1443.9,4.19,8.24,13.25,38.66,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7.39,-1.0309910695528475,1.571669005060577,2.28,0.13372864466069678,-0.2571134032297252,2442.81,5.02,18.08,5.14,4.38,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
7.1,-0.015167781553767952,0.14841820468996827,0.87,-0.5057253505595269,-0.09809989286606337,618.06,7.58,0.98,6.08,44.33,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5.82,0.5977345857410631,1.5179614276881013,3.0,0.7593316508147786,0.005432268087224035,34.54,7.01,3.28,10.94,101.12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
5.43,-0.9043935597243224,0.7929091331596779,2.65,0.41536542233891827,0.538449517779748,464.87,7.78,4.26,2.1,53.76,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7.37,0.3201938911169886,-0.8183181880145961,1.86,-0.6696287211755407,0.6781436296880113,320.05,9.6,1.67,2.42,98.19,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6.41,-0.8697009728963131,1.5179614276881013,1.84,-0.69848494839667,1.6455996600314116,1092.38,9.76,4.89,12.38,30.19,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5.57,-0.6061590413782774,0.6049326123560124,2.04,-0.3602899653650353,0.9070041960058052,193.53,10.84,16.43,0.49,29.43,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6.9,-0.23123564688610648,-0.2812424142898382,2.92,-1.4822200797225398,0.6474307398358403,550.49,7.9,10.78,0.85,31.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4.94,0.07247664832751859,0.6317864010422504,2.62,1.5338327894298873,-0.37699274749142675,240.66,6.43,12.31,8.76,88.67,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
5.91,-0.20445540442238014,-0.33494999166231404,3.01,-1.0967008840482535,-1.3290923329087414,1216.88,6.16,3.54,14.46,65.45,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
6.39,-0.05229493587847963,-1.3285401730531161,1.82,-1.059764913205208,-1.5336798088594963,666.94,6.39,5.93,14.01,85.15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5.3,-0.7272787743392223,0.7660553444734399,2.22,0.5100138476242221,-0.08125734036648567,1177.52,6.27,18.39,6.78,45.31,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
8.15,-1.2117577061830014,1.1420083860807708,3.01,0.777799636236301,0.5795651606463645,222.22,6.75,4.6,12.05,53.72,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5.51,-1.5988539381586842,0.8197629218459158,0.89,0.8216611016124177,0.5166532733685296,1292.18,4.52,18.18,10.54,56.95,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5.24,-1.0833342707319493,-0.9257333427595478,1.61,-0.43185340887343593,1.566340589445163,325.17,8.43,13.43,12.11,59.51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
5.49,0.2556778524543751,1.598522793746815,2.21,1.2937489789500924,-0.4116685908729104,248.37,7.98,10.3,3.87,34.88,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
7.41,0.9641369939947756,-1.6507856372879708,3.21,0.15335087917106485,0.4388803103557726,775.05,7.23,3.89,5.1,81.8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.25,-1.1758478356066409,-0.5766340898384551,0.15,-0.21139183290400862,1.340947607465518,2186.04,4.57,13.64,11.72,64.76,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6.72,-1.3864379240713993,-0.8183181880145961,0.82,1.0755959011583553,-0.3363724738159742,1971.3,4.65,17.78,4.32,75.61,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1
4.87,0.8363222004178992,-1.5702242712292573,0.9,-0.8866275498784328,-0.08125734036648567,2397.87,7.82,3.62,11.44,12.15,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
4.92,-0.7047590249947249,-0.30809620297607615,1.21,1.2487332644851308,1.4628084284918752,1150.49,4.26,0.62,11.37,14.87,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
6.32,1.5380862813423681,0.4438098802385855,1.06,0.13488289374954213,0.17039020874485478,781.1,9.07,14.93,11.54,47.81,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
7.58,0.7152024674569543,1.3568386955706737,2.11,1.3860889060577055,1.0348094473261313,2427.27,10.96,12.21,6.72,73.97,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7.81,-0.6292874325969504,1.7327917371780046,3.11,-1.0320629350729238,1.5064009173143118,954.42,8.18,10.31,3.13,34.54,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
5.09,-0.7589281517963535,1.088300808708295,2.27,1.5107478076529837,0.2422187414636426,22.76,9.06,9.39,1.71,14.17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6.63,0.05360875022807522,-0.09326589348617273,0.92,0.651986485552178,-1.3593098535697488,2050.27,7.07,10.2,3.15,87.26,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
7.9,-1.4886897589329005,0.7929091331596779,3.04,0.41074842598353767,1.1115916719565597,423.03,8.67,7.8,7.51,94.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
6.12,-1.3547885466142677,1.222569752139484,2.25,-0.26910428734626707,1.097721334603966,1794.78,8.56,2.11,4.14,77.43,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7.62,-1.1533280862621436,-0.12011968217241066,0.84,1.581157002072539,-1.3389997167320227,37.8,9.77,15.63,12.92,40.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
5.25,0.9245752721733612,1.0077394426495814,1.33,-0.19292384748248592,0.16295967087739366,277.48,8.98,9.62,11.08,70.48,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7.98,0.019524805274241372,-0.03955831611369689,2.79,-0.003626996911878097,-0.04856297374965783,1208.91,9.24,16.59,11.19,37.29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.35,-1.7266687317355605,-0.3886575690347896,2.61,0.975176230428825,1.1997673879837616,169.75,7.9,19.65,4.65,97.4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8.0,0.5733889107740391,0.09471062731749244,2.06,-0.7435006628616316,-0.7856723302017725,2221.58,7.39,3.85,7.21,116.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7.1,-0.29331711805201804,0.6317864010422504,0.59,-0.7215699301735736,-0.25959024918554535,1874.67,7.21,15.97,9.62,16.41,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6.04,0.009177893413256038,0.7929091331596779,2.83,0.954399746829612,0.359621239769524,820.46,6.74,19.56,6.83,91.09,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7.99,-1.0206441576918623,-0.4960727237797413,1.15,-1.284843485530016,0.055959925585957845,1493.8,5.86,14.63,11.98,0.3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
5.74,0.1509914500961716,0.25583335943491997,2.72,1.1194573665344714,1.5737711273126234,1788.82,4.23,5.3,8.99,52.36,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5.93,1.6336430555879378,1.4374000616293874,2.3,0.4349876568492863,1.593585894959186,1888.5,8.7,17.98,9.08,89.77,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
7.18,-1.5081662989065197,1.6790841598055288,1.0,0.13603714283838747,-1.4549161074644115,989.19,10.31,15.97,1.15,86.41,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
7.4,-0.7784046917699728,-0.9257333427595478,0.82,-0.93741450978762,-0.7049271520420314,2247.0,10.51,9.26,11.98,112.14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
7.96,-0.9202182484528879,-1.0600022861907372,0.55,0.9924899667615033,-1.7115173484873922,2354.46,8.06,11.67,2.12,108.56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5.5,-0.9007417084792687,0.6317864010422504,0.92,1.0571279157368323,-0.2888170314642248,489.29,4.66,14.58,3.25,59.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.51,-0.44912943784097203,-0.2812424142898382,0.64,-0.05787670408760133,0.5582642854263098,2278.1,10.15,2.93,2.04,99.26,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7.31,1.0749098150947352,-1.6507856372879708,2.2,-0.3822206980530937,-0.10354895396886796,1781.7,9.23,18.58,12.58,119.42,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5.02,1.40357642714956,-0.5229265124659792,2.14,-0.8785478062565166,-1.5049483957719811,2220.35,5.76,19.76,13.3,69.81,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6.12,-1.0614231632616276,1.088300808708295,2.09,0.8816820542323669,-1.0581253853420032,1061.89,9.62,6.95,14.67,78.76,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5.76,0.12055935638739151,1.0614470200220572,2.28,0.4834661185807832,-1.1368890867370878,1652.99,7.3,14.44,2.73,9.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
5.84,0.4461827590713382,-0.012704527427459261,2.87,-1.0147491987402464,0.03465905036590348,588.45,10.21,8.72,12.8,118.11,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
8.14,0.046913689612143636,-0.09326589348617273,3.21,1.0201919448937868,0.612259527263192,1877.75,5.73,1.04,8.85,109.86,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
6.99,-0.2574072474756573,0.2826871481211579,0.88,1.3249137043489114,-0.6410245263818682,1454.33,9.61,19.19,13.56,56.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
7.24,-1.097333033837988,-0.9525871314457858,2.1,-1.5249272960098113,-1.2854998440863044,1202.36,8.98,3.28,4.6,56.66,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
8.12,-0.06933690835539656,0.09471062731749244,0.37,0.9440115050300059,1.0313418629879831,1731.7,4.1,1.96,4.38,69.67,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
6.08,-0.37122327794649496,-1.7044932146604468,0.51,1.2221855354416913,1.2389015540857224,1380.86,7.94,16.83,12.14,87.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
7.53,0.9970036552002581,-0.06641210479993481,2.32,1.7035074054901271,-0.7792325307166397,1913.39,9.01,1.16,3.94,86.81,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6.28,0.8862308341002986,-0.5497803011522171,1.75,-0.9074040334776459,-0.27890964764094356,2146.09,5.09,13.91,1.36,77.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.76,-1.2981848523159367,0.6317864010422504,2.68,-0.4457043979395781,-1.4534299998909195,2001.52,7.72,18.64,6.78,34.51,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
5.41,-1.4558230977274176,0.4975174576110607,1.55,1.6157844747378944,-0.9481534249035828,768.77,6.13,8.42,9.19,65.23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8.02,1.3871430965468188,-0.3886575690347896,0.53,-1.4048853907699135,0.9218652717407266,2440.3,8.87,1.83,10.69,66.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
5.54,0.09438775579784066,-1.7044932146604468,3.06,0.08294168475150959,-0.4716082630037612,1624.35,7.78,4.76,2.38,58.27,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5.91,1.212462878658421,-0.845171976700834,0.38,0.024074981220405783,0.3591258705783597,808.67,8.35,18.99,7.86,8.24,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7.37,-1.5617267838339723,0.47066366892482336,0.74,0.3703497078739566,1.5430582374604525,106.45,4.51,9.58,5.2,106.21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
6.14,0.06334702021488464,-1.4896629051705437,1.04,-0.5853685376898433,0.7712730376268542,2470.24,4.96,11.06,6.9,38.73,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
6.87,0.1083865189038793,-1.3553939617393542,3.48,1.4761203349876288,-0.16547010286437489,1497.54,7.86,3.54,1.71,75.65,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
6.31,1.2228097905194064,0.5243712462972986,1.52,-0.7954418718596641,-0.4656638327097926,568.85,5.27,18.4,11.18,75.51,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
7.32,-1.424782362144462,0.9003242879046296,1.81,0.5192478403349833,-1.076949414606237,1227.81,7.49,10.58,9.72,15.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.58,-0.9287392346913464,-0.603487878524693,2.72,-0.012860989622639662,0.8842172132122589,993.85,8.83,10.81,8.1,107.55,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
5.0,-0.3529640217212268,-0.012704527427459261,2.26,-0.806984362748116,-1.3479163621729757,2378.41,9.67,11.73,2.95,43.42,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5.82,1.2404604048704988,1.571669005060577,2.96,-1.07592440044904,-1.5247631634185432,1231.65,5.0,15.46,2.84,8.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
6.41,1.494264066401725,1.571669005060577,1.75,1.5823112511613846,-1.3741709293046702,1211.67,9.19,4.46,3.26,109.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5.37,1.6811171217736347,-0.6571954558971689,3.41,0.2133718317910136,-0.8956442906401928,1986.5,6.54,18.88,11.88,25.93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6.01,1.564257881931919,1.088300808708295,2.81,0.36226996425204033,0.43689883359111675,977.28,8.75,3.92,5.6,88.28,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
6.16,-1.7424934204641263,0.33639472549363375,1.46,0.9809474758730513,1.2488089379090037,491.3,5.02,4.35,5.81,114.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
5.0,-1.597636654410333,1.6790841598055288,1.4,-1.44874685614603,1.7040532245887705,1921.0,7.61,0.74,5.52,27.42,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
6.78,-1.2513194280044155,-0.06641210479993481,3.26,0.7408636653932555,0.7985183431408771,2275.27,9.86,0.88,2.18,84.45,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
7.81,-0.5525985564508245,0.9808856539633434,2.43,-1.1590303348458926,-1.2315046022494225,114.32,4.75,8.86,12.81,33.71,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5.32,1.1162974625386761,0.9540318652771054,2.21,0.8332035925008695,-0.7747742079961634,2149.75,9.79,4.07,8.66,98.25,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6.83,1.333582611619366,0.014149261258778665,2.68,-1.2409820201538997,-1.2800507829835,1094.66,7.17,4.63,14.92,102.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7.06,-1.1149836481890807,1.0345932313358193,2.01,1.1517763410221362,-1.3370182399673662,722.83,9.76,19.76,7.9,62.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
6.23,0.3865358554021294,-0.8183181880145961,0.64,0.6277472546864293,0.23082525006686913,97.95,10.71,18.62,10.43,64.21,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
